hhsize,sexo,hours_worked,province,inschool,minutes_work,minutes_study,minutes_bbsit,minutes_hprod,indig,RMG,year,FACTORY,age,FAC_AGE
8,femenino ,0,chimaltenango,1,0,480,60,60,1,0,2011,1,8,8
10,masculino,0,guatemala,1,0,0,,1440,1,0,2006,1,18,18
3,femenino ,35,guatemala,0,0,270,,1075,1,0,2006,1,17,17
4,masculino,0,guatemala,1,0,0,0,30,1,0,2014,1,16,16
2,femenino ,0,guatemala,0,0,0,0,660,1,0,2014,1,18,18
5,femenino ,0,chimaltenango,1,190,300,60,0,1,0,2011,1,13,13
5,femenino ,0,chimaltenango,1,0,180,60,0,1,0,2011,1,7,7
9,masculino,0,quiche,1,0,300,0,0,1,0,2011,1,8,8
9,femenino ,0,quiche,0,0,0,0,0,1,0,2011,1,15,15
9,femenino ,0,quiche,0,0,0,480,165,1,0,2011,1,13,13
9,femenino ,0,quiche,1,0,300,0,0,1,0,2011,1,10,10
2,femenino ,0,quiche,1,0,0,0,50,1,0,2011,1,17,17
11,masculino,24,quiche,0,600,0,0,0,1,0,2011,1,15,15
11,masculino,24,quiche,0,600,0,0,0,1,0,2011,1,17,17
11,femenino ,0,quiche,0,0,0,360,30,1,0,2011,1,17,17
11,femenino ,0,quiche,1,0,420,0,30,1,0,2011,1,13,13
6,masculino,28,quiche,0,540,0,0,0,1,0,2011,1,17,17
6,femenino ,0,quiche,0,0,0,0,0,1,0,2011,1,7,7
6,masculino,0,quiche,1,0,260,0,0,1,0,2011,1,10,10
6,femenino ,0,quiche,1,0,60,0,0,1,0,2011,1,7,7
6,masculino,0,quiche,1,0,60,0,0,1,0,2011,1,10,10
6,femenino ,16,quiche,0,0,0,0,270,1,0,2011,1,15,15
10,masculino,0,quiche,1,0,0,60,0,1,0,2011,1,10,10
10,masculino,0,quiche,1,0,0,0,0,1,0,2011,1,8,8
2,masculino,54,guatemala,0,720,0,0,0,1,0,2000,1,18,18
5,femenino ,0,quiche,1,0,120,120,480,1,0,2011,1,8,8
6,femenino ,0,quiche,1,0,0,0,0,1,0,2011,1,7,7
4,masculino,50,quiche,0,630,0,0,150,1,0,2011,1,14,14
11,femenino ,0,quiche,1,0,480,0,150,1,0,2011,1,11,11
11,femenino ,0,quiche,1,0,480,0,115,1,0,2011,1,12,12
11,masculino,0,quiche,1,0,480,0,330,1,0,2011,1,16,16
11,femenino ,0,quiche,0,0,0,240,390,1,0,2011,1,18,18
2,femenino ,24,quiche,0,0,0,0,392,1,0,2011,1,16,16
2,masculino,57,quiche,0,722,0,0,0,1,0,2011,1,17,17
4,femenino ,0,guatemala,1,0,540,,165,1,0,2006,1,16,16
10,masculino,0,quiche,1,0,420,0,210,1,0,2011,1,11,11
10,masculino,0,quiche,1,0,600,0,0,1,0,2011,1,18,18
10,femenino ,28,quiche,0,0,0,15,380,1,0,2011,1,15,15
10,masculino,0,quiche,1,0,480,0,310,1,0,2011,1,13,13
9,masculino,0,quiche,1,120,360,0,120,1,0,2011,1,13,13
9,masculino,0,quiche,1,0,360,0,120,1,0,2011,1,11,11
9,femenino ,0,quiche,1,0,360,0,120,1,0,2011,1,9,9
9,masculino,0,quiche,1,0,0,0,110,1,0,2011,1,7,7
8,femenino ,0,quiche,1,0,420,0,130,1,0,2011,1,12,12
8,masculino,54,quiche,0,490,0,0,0,1,0,2011,1,18,18
8,femenino ,0,quiche,1,0,420,0,120,1,0,2011,1,13,13
10,femenino ,0,quiche,1,0,240,0,0,1,0,2011,1,12,12
10,masculino,84,quiche,0,750,0,0,0,1,0,2011,1,15,15
10,femenino ,0,quiche,1,0,240,0,0,1,0,2011,1,10,10
4,femenino ,18,quiche,0,0,0,0,150,1,0,2011,1,15,15
4,masculino,49,quiche,0,0,0,0,10,1,0,2011,1,16,16
4,masculino,0,guatemala,1,0,360,,0,1,0,2006,1,7,7
8,femenino ,0,quiche,1,0,450,0,180,1,0,2011,1,11,11
8,masculino,0,quiche,1,0,510,0,120,1,0,2011,1,9,9
8,femenino ,0,quiche,1,0,420,0,120,1,0,2011,1,14,14
8,femenino ,0,quiche,1,0,510,0,60,1,0,2011,1,15,15
8,masculino,0,quiche,1,0,510,120,0,1,0,2011,1,7,7
7,femenino ,0,guatemala,1,0,540,,0,1,0,2006,1,12,12
7,masculino,0,guatemala,1,0,540,,0,1,0,2006,1,8,8
12,masculino,0,quiche,1,0,480,0,0,1,0,2011,1,9,9
12,masculino,0,quiche,1,0,480,0,0,1,0,2011,1,7,7
12,femenino ,0,quiche,1,0,480,60,65,1,0,2011,1,13,13
12,femenino ,0,quiche,1,0,480,0,0,1,0,2011,1,11,11
4,femenino ,74,guatemala,0,720,0,,660,1,0,2006,1,17,17
8,femenino ,20,quiche,0,0,0,0,375,1,0,2011,1,17,17
6,masculino,70,peten,0,30,0,0,600,1,0,2011,0,17,0
6,masculino,49,peten,1,30,0,0,300,1,0,2011,0,12,0
5,masculino,58,quiche,0,0,0,0,540,1,0,2011,1,18,18
5,femenino ,0,quiche,1,0,510,0,45,1,0,2011,1,10,10
5,masculino,0,quiche,1,0,510,0,60,1,0,2011,1,7,7
3,femenino ,0,quiche,0,0,0,120,570,1,0,2011,1,18,18
8,femenino ,0,quiche,0,0,0,0,370,1,0,2011,1,15,15
8,masculino,70,quiche,0,605,0,0,0,1,0,2011,1,17,17
8,femenino ,0,quiche,1,0,120,0,0,1,0,2011,1,9,9
8,femenino ,0,quiche,1,0,120,0,240,1,0,2011,1,11,11
10,femenino ,0,quiche,0,0,0,30,150,1,0,2011,1,18,18
10,femenino ,0,quiche,1,0,180,30,90,1,0,2011,1,14,14
10,masculino,0,quiche,1,0,120,0,210,1,0,2011,1,11,11
10,masculino,0,quiche,1,0,120,0,180,1,0,2011,1,9,9
10,femenino ,0,quiche,0,0,0,60,60,1,0,2011,1,15,15
2,masculino,0,quiche,1,0,270,0,120,1,0,2011,1,12,12
2,masculino,0,quiche,1,0,360,0,240,1,0,2011,1,16,16
6,femenino ,0,quiche,1,0,450,0,15,1,0,2011,1,10,10
6,masculino,0,quiche,1,0,450,0,0,1,0,2011,1,9,9
6,masculino,0,quiche,1,0,450,0,180,1,0,2011,1,12,12
5,masculino,0,quiche,1,0,420,60,90,1,0,2011,1,9,9
10,femenino ,42,quiche,0,0,0,0,345,1,0,2011,1,16,16
10,masculino,0,quiche,1,0,480,0,0,1,0,2011,1,13,13
10,femenino ,0,quiche,1,0,480,0,10,1,0,2011,1,8,8
10,femenino ,21,guatemala,0,0,0,,180,1,0,2006,1,17,17
10,femenino ,21,guatemala,1,0,510,,690,1,0,2006,1,12,12
10,masculino,0,guatemala,1,0,550,,0,1,0,2006,1,15,15
10,femenino ,0,guatemala,1,0,510,,70,1,0,2006,1,8,8
6,femenino ,0,quiche,0,0,0,20,310,1,0,2011,1,10,10
6,masculino,0,quiche,0,0,0,0,10,1,0,2011,1,8,8
9,masculino,0,quiche,1,0,0,0,110,1,0,2011,1,12,12
9,femenino ,0,quiche,1,0,0,0,110,1,0,2011,1,9,9
9,masculino,48,quiche,0,0,300,0,0,1,0,2011,1,14,14
9,femenino ,0,quiche,0,0,300,0,120,1,0,2011,1,13,13
9,femenino ,56,quiche,0,0,0,0,165,1,0,2011,1,14,14
4,masculino,0,guatemala,1,15,435,0,0,1,0,2014,1,8,8
10,femenino ,0,quiche,1,0,0,0,300,1,0,2011,1,8,8
13,masculino,0,quiche,1,0,330,0,0,1,0,2011,1,8,8
13,masculino,4,quiche,1,0,330,0,40,1,0,2011,1,12,12
13,femenino ,0,quiche,0,0,330,0,165,1,0,2011,1,15,15
13,femenino ,0,quiche,1,0,330,0,100,1,0,2011,1,10,10
13,masculino,40,quiche,0,480,0,0,5,1,0,2011,1,16,16
13,masculino,0,quiche,1,0,330,0,0,1,0,2011,1,8,8
6,masculino,0,quiche,1,0,270,0,0,1,0,2011,1,11,11
6,masculino,0,quiche,1,0,270,0,0,1,0,2011,1,8,8
6,femenino ,0,quiche,0,0,0,0,195,1,0,2011,1,14,14
5,femenino ,45,guatemala,0,0,0,,960,1,0,2006,1,16,16
4,masculino,0,huehuetenango,1,0,360,0,60,1,0,2011,0,9,0
5,masculino,36,guatemala,0,360,0,0,30,1,0,2014,1,9,9
2,femenino ,28,guatemala,1,30,360,0,380,1,0,2014,1,14,14
5,masculino,57,guatemala,0,600,0,,0,1,0,2006,1,16,16
5,femenino ,0,guatemala,1,0,480,,180,1,0,2006,1,13,13
5,masculino,24,guatemala,0,360,0,,0,1,0,2006,1,18,18
3,masculino,56,guatemala,0,510,0,,0,1,0,2006,1,16,16
3,femenino ,0,guatemala,0,0,0,,0,1,0,2006,1,8,8
3,femenino ,0,guatemala,1,0,30,,35,1,0,2006,1,9,9
9,femenino ,0,guatemala,0,0,0,,0,1,0,2006,1,7,7
9,femenino ,0,guatemala,1,0,0,,0,1,0,2006,1,11,11
9,masculino,0,guatemala,1,0,0,,0,1,0,2006,1,8,8
9,femenino ,36,guatemala,0,0,0,,915,1,0,2006,1,15,15
9,femenino ,0,guatemala,0,0,0,,630,1,0,2006,1,13,13
4,masculino,0,guatemala,1,0,180,,215,1,0,2006,1,10,10
6,femenino ,0,guatemala,1,0,420,,45,1,0,2006,1,17,17
7,femenino ,1,guatemala,1,0,510,,30,1,0,2006,1,15,15
7,femenino ,0,guatemala,1,0,330,,0,1,0,2006,1,9,9
7,masculino,0,guatemala,1,0,330,,0,1,0,2006,1,8,8
7,masculino,0,guatemala,1,0,300,,65,1,0,2006,1,12,12
4,femenino ,0,guatemala,1,0,425,,285,1,0,2006,1,16,16
4,masculino,28,el progreso,1,0,480,0,240,1,0,2011,0,13,0
4,masculino,36,el progreso,0,480,0,0,120,1,0,2011,0,17,0
4,masculino,0,sacatepequez,0,0,0,0,0,1,0,2000,1,12,12
4,femenino ,0,sacatepequez,0,0,0,0,105,1,0,2000,1,14,14
7,femenino ,0,sacatepequez,1,0,360,60,115,1,0,2000,1,10,10
5,masculino,48,sacatepequez,0,30,0,0,480,1,0,2000,1,18,18
5,masculino,48,sacatepequez,0,30,0,0,515,1,0,2000,1,15,15
5,femenino ,60,sacatepequez,0,660,0,0,0,1,0,2000,1,16,16
5,femenino ,0,sacatepequez,0,0,0,0,150,1,0,2000,1,14,14
4,femenino ,0,sacatepequez,1,0,420,0,295,1,0,2000,1,8,8
4,femenino ,0,sacatepequez,1,0,420,0,315,1,0,2000,1,9,9
7,femenino ,0,sacatepequez,0,0,0,180,430,1,0,2000,1,16,16
7,masculino,0,sacatepequez,1,0,420,180,0,1,0,2000,1,12,12
7,femenino ,0,sacatepequez,1,0,420,180,0,1,0,2000,1,7,7
7,masculino,0,sacatepequez,0,60,0,0,520,1,0,2000,1,18,18
5,masculino,0,sacatepequez,1,0,300,180,30,1,0,2000,1,8,8
7,femenino ,48,sacatepequez,0,60,0,0,450,1,0,2000,1,12,12
7,masculino,48,sacatepequez,0,60,0,0,600,1,0,2000,1,15,15
7,masculino,0,sacatepequez,1,0,420,0,0,1,0,2000,1,7,7
6,femenino ,0,sacatepequez,1,0,420,120,60,1,0,2000,1,8,8
6,masculino,0,sacatepequez,1,0,420,120,0,1,0,2000,1,7,7
9,femenino ,60,sacatepequez,0,30,0,0,900,1,0,2000,1,16,16
9,masculino,0,sacatepequez,1,0,480,0,0,1,0,2000,1,9,9
9,femenino ,60,sacatepequez,0,30,0,0,900,1,0,2000,1,14,14
9,masculino,0,sacatepequez,1,0,480,0,0,1,0,2000,1,11,11
7,femenino ,0,sacatepequez,1,0,0,60,150,1,0,2000,1,10,10
7,femenino ,0,sacatepequez,1,0,480,240,0,1,0,2000,1,8,8
7,masculino,0,sacatepequez,0,120,0,0,720,1,0,2000,1,18,18
7,masculino,0,sacatepequez,0,0,0,0,120,1,0,2000,1,16,16
6,femenino ,0,sacatepequez,1,0,420,0,90,1,0,2000,1,9,9
10,femenino ,0,sacatepequez,0,0,0,240,120,1,0,2000,1,9,9
10,femenino ,54,sacatepequez,0,630,0,30,60,1,0,2000,1,16,16
10,femenino ,54,sacatepequez,0,630,0,120,180,1,0,2000,1,12,12
10,femenino ,54,sacatepequez,0,630,0,30,60,1,0,2000,1,14,14
4,femenino ,0,sacatepequez,0,0,0,0,255,1,0,2000,1,17,17
7,femenino ,0,sacatepequez,1,0,0,0,0,1,0,2000,1,10,10
7,masculino,0,sacatepequez,1,0,0,0,0,1,0,2000,1,8,8
3,masculino,24,sacatepequez,0,0,0,0,0,1,0,2000,1,17,17
4,masculino,0,sacatepequez,1,0,0,0,30,1,0,2000,1,9,9
10,femenino ,0,sacatepequez,1,0,0,0,0,1,0,2000,1,9,9
10,masculino,0,sacatepequez,1,0,0,0,0,1,0,2000,1,10,10
10,femenino ,0,sacatepequez,1,0,0,0,0,1,0,2000,1,8,8
10,masculino,0,sacatepequez,0,0,0,0,240,1,0,2000,1,13,13
10,masculino,0,sacatepequez,1,0,300,0,60,1,0,2000,1,12,12
5,femenino ,0,alta verapaz,1,0,120,0,120,1,0,2011,0,14,0
5,masculino,0,alta verapaz,0,0,0,0,0,1,0,2011,0,8,0
5,femenino ,35,alta verapaz,1,0,0,0,140,1,0,2011,0,15,0
6,femenino ,0,alta verapaz,1,0,510,0,45,1,0,2011,0,14,0
6,masculino,0,alta verapaz,1,0,510,0,0,1,0,2011,0,15,0
6,femenino ,0,alta verapaz,1,0,510,0,30,1,0,2011,0,17,0
2,masculino,60,sacatepequez,0,680,0,0,0,1,0,2000,1,15,15
4,femenino ,0,alta verapaz,1,0,420,0,0,1,0,2011,0,8,0
5,masculino,0,alta verapaz,1,0,540,0,0,1,0,2011,0,8,0
5,masculino,48,alta verapaz,0,600,0,0,0,1,0,2011,0,12,0
8,masculino,0,alta verapaz,1,0,480,0,0,1,0,2011,0,10,0
8,masculino,0,alta verapaz,1,0,480,0,0,1,0,2011,0,7,0
5,masculino,0,alta verapaz,0,0,0,240,90,1,0,2011,0,9,0
3,femenino ,12,sacatepequez,0,120,0,720,315,1,0,2000,1,14,14
7,masculino,0,alta verapaz,1,0,0,0,0,1,0,2011,0,7,0
7,femenino ,0,alta verapaz,1,0,380,0,140,1,0,2011,0,8,0
7,femenino ,0,alta verapaz,1,0,380,0,160,1,0,2011,0,11,0
7,femenino ,0,alta verapaz,1,0,480,180,80,1,0,2011,0,11,0
7,masculino,0,alta verapaz,1,0,360,30,0,1,0,2011,0,9,0
7,femenino ,0,alta verapaz,1,0,390,20,0,1,0,2011,0,7,0
5,masculino,0,alta verapaz,1,0,320,0,0,1,0,2011,0,15,0
5,femenino ,0,alta verapaz,1,0,450,0,190,1,0,2011,0,16,0
5,masculino,0,alta verapaz,1,0,420,0,0,1,0,2011,0,12,0
3,femenino ,0,baja verapaz,0,0,0,60,660,1,0,2014,0,18,0
6,femenino ,0,alta verapaz,1,0,360,0,0,1,0,2011,0,8,0
6,femenino ,0,alta verapaz,1,0,360,240,0,1,0,2011,0,10,0
7,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,11,0
7,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,10,0
3,masculino,44,baja verapaz,0,480,0,0,0,1,0,2014,0,16,0
8,masculino,0,san marcos,1,0,120,0,160,1,0,2011,0,10,0
8,femenino ,0,san marcos,1,0,120,0,160,1,0,2011,0,7,0
8,masculino,0,san marcos,1,0,0,0,240,1,0,2011,0,7,0
3,femenino ,0,san marcos,1,0,0,0,60,1,0,2011,0,13,0
6,masculino,0,san marcos,0,0,0,0,10,1,0,2011,0,14,0
6,masculino,0,san marcos,1,0,0,0,10,1,0,2011,0,10,0
6,masculino,0,san marcos,1,0,0,0,10,1,0,2011,0,13,0
9,femenino ,52,san marcos,0,370,0,0,0,1,0,2011,0,13,0
9,masculino,0,san marcos,1,130,0,0,180,1,0,2011,0,9,0
9,masculino,52,san marcos,0,430,0,0,375,1,0,2011,0,17,0
9,femenino ,52,san marcos,0,250,0,0,330,1,0,2011,0,15,0
9,masculino,0,san marcos,1,190,0,0,180,1,0,2011,0,12,0
9,masculino,0,san marcos,1,0,0,0,120,1,0,2011,0,8,0
9,masculino,38,san marcos,1,30,0,0,180,1,0,2011,0,11,0
9,femenino ,0,san marcos,0,0,0,120,461,1,0,2011,0,12,0
9,masculino,38,san marcos,0,30,0,60,250,1,0,2011,0,15,0
11,femenino ,37,san marcos,1,0,0,0,540,1,0,2011,0,9,0
11,masculino,35,san marcos,1,0,0,0,600,1,0,2011,0,11,0
11,masculino,60,san marcos,0,585,0,0,60,1,0,2011,0,17,0
11,masculino,40,san marcos,1,0,0,0,300,1,0,2011,0,13,0
11,masculino,60,san marcos,0,360,0,0,300,1,0,2011,0,15,0
4,femenino ,0,baja verapaz,0,0,0,0,480,1,0,2014,0,17,0
4,femenino ,0,baja verapaz,0,0,0,0,480,1,0,2014,0,18,0
8,femenino ,12,san marcos,0,255,0,0,375,1,0,2011,0,16,0
8,femenino ,14,san marcos,0,255,0,0,435,1,0,2011,0,18,0
8,masculino,9,san marcos,1,255,0,0,240,1,0,2011,0,13,0
8,masculino,9,san marcos,1,255,0,0,420,1,0,2011,0,8,0
5,femenino ,60,sacatepequez,0,0,0,0,240,1,0,2000,1,16,16
6,femenino ,46,san marcos,0,250,0,0,300,1,0,2011,0,15,0
6,masculino,38,san marcos,0,430,0,0,240,1,0,2011,0,17,0
6,masculino,44,san marcos,1,430,0,0,480,1,0,2011,0,11,0
6,femenino ,46,san marcos,1,240,0,0,480,1,0,2011,0,12,0
10,masculino,0,san marcos,1,60,0,0,0,1,0,2011,0,8,0
10,femenino ,0,san marcos,1,0,0,0,20,1,0,2011,0,14,0
10,femenino ,0,san marcos,0,0,0,210,0,1,0,2011,0,18,0
10,masculino,0,san marcos,1,60,0,0,0,1,0,2011,0,11,0
10,femenino ,0,san marcos,1,60,0,0,0,1,0,2011,0,7,0
5,femenino ,66,sacatepequez,0,720,0,0,0,1,0,2000,1,16,16
5,femenino ,0,san marcos,1,0,60,0,360,1,0,2011,0,10,0
5,femenino ,0,san marcos,1,0,30,25,180,1,0,2011,0,14,0
5,masculino,0,san marcos,1,0,60,0,360,1,0,2011,0,9,0
9,masculino,18,san marcos,1,0,360,0,340,1,0,2011,0,13,0
9,masculino,0,san marcos,1,0,120,30,180,1,0,2011,0,8,0
9,femenino ,0,san marcos,1,0,90,0,210,1,0,2011,0,15,0
9,masculino,0,san marcos,1,0,120,30,180,1,0,2011,0,10,0
6,femenino ,0,san marcos,1,0,0,0,60,1,0,2011,0,10,0
6,masculino,0,san marcos,1,0,420,90,30,1,0,2011,0,13,0
6,femenino ,0,san marcos,1,0,0,0,60,1,0,2011,0,12,0
4,femenino ,0,san marcos,1,0,0,0,0,1,0,2011,0,7,0
5,masculino,54,baja verapaz,1,600,0,0,0,1,0,2014,0,18,0
5,masculino,0,baja verapaz,1,360,360,0,240,1,0,2014,0,14,0
5,masculino,0,baja verapaz,1,360,360,0,240,1,0,2014,0,10,0
5,femenino ,0,baja verapaz,1,30,30,0,0,1,0,2014,0,12,0
5,femenino ,0,baja verapaz,1,10,370,0,0,1,0,2014,0,7,0
4,masculino,0,baja verapaz,1,30,450,0,0,1,0,2014,0,10,0
4,masculino,0,baja verapaz,1,30,420,0,0,1,0,2014,0,7,0
6,masculino,0,baja verapaz,1,20,380,0,0,1,0,2014,0,7,0
6,masculino,0,baja verapaz,1,20,380,0,0,1,0,2014,0,10,0
9,masculino,0,baja verapaz,1,30,450,60,0,1,0,2014,0,14,0
9,masculino,0,baja verapaz,1,30,480,30,0,1,0,2014,0,9,0
9,femenino ,0,baja verapaz,1,60,570,60,90,1,0,2014,0,18,0
9,femenino ,0,baja verapaz,1,60,600,90,0,1,0,2014,0,15,0
4,femenino ,0,san marcos,1,0,360,10,141,1,0,2011,0,13,0
4,femenino ,36,san marcos,0,360,0,0,180,1,0,2011,0,15,0
7,femenino ,0,san marcos,1,0,0,0,150,1,0,2011,0,11,0
7,masculino,0,san marcos,1,0,0,0,150,1,0,2011,0,9,0
7,femenino ,0,san marcos,1,0,0,0,150,1,0,2011,0,7,0
11,femenino ,0,san marcos,0,0,0,300,96,1,0,2011,0,16,0
11,femenino ,0,san marcos,1,0,300,75,330,1,0,2011,0,12,0
11,masculino,50,san marcos,0,720,0,0,0,1,0,2011,0,16,0
11,femenino ,0,san marcos,1,0,300,40,180,1,0,2011,0,9,0
11,masculino,30,san marcos,0,600,0,0,60,1,0,2011,0,17,0
11,femenino ,0,san marcos,1,0,300,40,180,1,0,2011,0,10,0
6,masculino,0,baja verapaz,1,0,420,180,120,1,0,2014,0,9,0
6,masculino,0,baja verapaz,1,0,420,180,120,1,0,2014,0,7,0
6,masculino,0,baja verapaz,1,0,420,180,120,1,0,2014,0,10,0
5,femenino ,0,baja verapaz,1,0,480,0,120,1,0,2014,0,7,0
5,femenino ,48,san marcos,0,480,0,0,0,1,0,2011,0,17,0
5,femenino ,0,san marcos,1,0,0,0,150,1,0,2011,0,12,0
5,masculino,0,san marcos,0,0,0,0,90,1,0,2011,0,14,0
7,femenino ,0,baja verapaz,1,0,0,240,210,1,0,2014,0,16,0
7,femenino ,0,baja verapaz,1,0,0,0,150,1,0,2014,0,15,0
4,femenino ,0,san marcos,1,0,0,0,140,1,0,2011,0,8,0
4,femenino ,0,san marcos,1,0,0,0,140,1,0,2011,0,10,0
7,femenino ,0,baja verapaz,0,0,0,0,390,1,0,2014,0,17,0
7,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,8,0
7,femenino ,0,baja verapaz,1,0,0,0,300,1,0,2014,0,13,0
7,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,12,0
6,femenino ,0,baja verapaz,1,0,0,0,360,1,0,2014,0,11,0
6,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,13,0
5,femenino ,0,sacatepequez,1,0,0,60,0,1,0,2000,1,9,9
6,femenino ,0,baja verapaz,0,0,0,0,420,1,0,2014,0,18,0
6,masculino,48,baja verapaz,0,480,0,0,0,1,0,2014,0,17,0
6,femenino ,0,baja verapaz,1,0,0,0,0,1,0,2014,0,7,0
6,masculino,30,san marcos,1,0,0,0,240,1,0,2011,0,7,0
6,masculino,31,san marcos,1,0,0,120,250,1,0,2011,0,12,0
5,femenino ,10,san marcos,1,0,0,0,420,1,0,2011,0,9,0
5,femenino ,14,san marcos,1,360,0,0,60,1,0,2011,0,10,0
5,masculino,10,san marcos,1,0,0,0,600,1,0,2011,0,7,0
3,femenino ,0,baja verapaz,1,0,0,540,0,1,0,2014,0,10,0
3,masculino,0,baja verapaz,1,0,0,480,0,1,0,2014,0,7,0
11,masculino,0,solola,1,390,120,120,80,1,0,2011,1,15,15
11,femenino ,0,solola,1,0,0,0,0,1,0,2011,1,10,10
4,femenino ,24,baja verapaz,1,0,0,0,200,1,0,2014,0,13,0
4,masculino,0,baja verapaz,1,0,0,300,0,1,0,2014,0,8,0
7,masculino,57,san marcos,0,690,0,0,60,1,0,2011,0,16,0
6,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,7,0
6,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,9,0
6,masculino,30,baja verapaz,0,660,0,0,0,1,0,2014,0,17,0
6,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,13,0
4,femenino ,50,san marcos,0,0,0,0,500,1,0,2011,0,12,0
5,femenino ,48,baja verapaz,0,480,0,0,180,1,1,2014,0,14,0
7,femenino ,0,baja verapaz,1,0,0,0,0,1,0,2014,0,7,0
7,masculino,9,baja verapaz,1,0,0,0,0,1,0,2014,0,10,0
7,masculino,9,baja verapaz,1,0,0,240,180,1,0,2014,0,13,0
3,masculino,54,baja verapaz,0,540,0,0,0,1,0,2014,0,18,0
3,femenino ,0,baja verapaz,0,0,0,300,450,1,0,2014,0,17,0
5,masculino,50,baja verapaz,1,600,0,0,60,1,0,2014,0,7,0
5,masculino,50,baja verapaz,1,600,0,0,0,1,0,2014,0,9,0
6,femenino ,36,baja verapaz,0,540,0,0,240,1,0,2014,0,18,0
6,femenino ,0,baja verapaz,1,0,0,0,300,1,0,2014,0,9,0
6,masculino,40,baja verapaz,0,600,0,0,0,1,0,2014,0,17,0
5,femenino ,0,baja verapaz,0,0,0,120,480,1,0,2014,0,16,0
9,femenino ,0,baja verapaz,1,0,0,0,420,1,0,2014,0,9,0
9,femenino ,0,baja verapaz,0,60,120,0,540,1,0,2014,0,14,0
9,femenino ,0,baja verapaz,1,0,0,0,420,1,0,2014,0,8,0
9,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,12,0
9,femenino ,0,baja verapaz,0,0,0,0,240,1,0,2014,0,14,0
5,femenino ,18,baja verapaz,0,0,0,120,450,1,0,2014,0,16,0
5,femenino ,18,baja verapaz,1,0,0,0,0,1,0,2014,0,10,0
5,masculino,18,baja verapaz,0,0,0,0,0,1,0,2014,0,7,0
5,masculino,18,baja verapaz,1,0,0,0,0,1,0,2014,0,9,0
7,femenino ,0,baja verapaz,0,0,0,60,480,1,0,2014,0,16,0
7,femenino ,0,baja verapaz,1,0,0,0,180,1,0,2014,0,8,0
7,femenino ,0,baja verapaz,1,0,0,0,60,1,0,2014,0,11,0
7,femenino ,15,baja verapaz,0,300,0,0,1080,1,1,2014,0,18,0
5,masculino,0,baja verapaz,1,0,0,360,120,1,0,2014,0,8,0
5,femenino ,0,baja verapaz,0,0,0,360,120,1,0,2014,0,7,0
8,masculino,0,baja verapaz,1,0,0,20,140,1,0,2014,0,12,0
8,masculino,0,baja verapaz,1,0,0,60,170,1,0,2014,0,14,0
8,masculino,39,baja verapaz,1,0,0,120,210,1,0,2014,0,17,0
6,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,11,0
6,femenino ,0,baja verapaz,1,0,0,0,240,1,0,2014,0,17,0
6,femenino ,0,baja verapaz,1,0,0,0,270,1,0,2014,0,14,0
3,femenino ,0,solola,1,0,510,30,90,1,0,2011,1,16,16
3,masculino,0,solola,1,0,540,0,0,1,0,2011,1,10,10
5,masculino,0,baja verapaz,1,0,0,0,30,1,0,2014,0,16,0
8,femenino ,0,solola,0,0,0,720,0,1,0,2011,1,13,13
8,femenino ,27,solola,0,0,0,600,270,1,0,2011,1,17,17
8,masculino,0,solola,1,0,0,540,0,1,0,2011,1,8,8
4,femenino ,0,baja verapaz,1,0,0,0,90,1,0,2014,0,10,0
8,femenino ,0,baja verapaz,1,0,0,0,0,1,0,2014,0,9,0
8,femenino ,0,baja verapaz,1,0,0,0,270,1,0,2014,0,13,0
8,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,11,0
8,masculino,45,baja verapaz,1,480,0,0,0,1,0,2014,0,17,0
8,masculino,45,baja verapaz,1,480,0,0,0,1,0,2014,0,15,0
8,femenino ,0,baja verapaz,1,0,0,0,270,1,0,2014,0,13,0
7,masculino,0,baja verapaz,1,0,0,0,0,1,0,2014,0,14,0
10,femenino ,0,solola,0,0,0,60,180,1,0,2011,1,15,15
10,femenino ,0,solola,1,0,480,0,0,1,0,2011,1,8,8
10,masculino,0,solola,1,0,450,0,0,1,0,2011,1,12,12
10,femenino ,0,solola,0,0,0,60,270,1,0,2011,1,17,17
10,femenino ,0,solola,1,0,480,0,0,1,0,2011,1,10,10
6,femenino ,0,baja verapaz,1,0,0,0,240,1,0,2014,0,8,0
6,femenino ,0,baja verapaz,1,0,0,0,120,1,0,2014,0,11,0
6,masculino,36,solola,1,390,30,0,0,1,0,2011,1,9,9
6,femenino ,36,solola,1,390,30,0,120,1,0,2011,1,10,10
6,masculino,36,solola,1,390,60,0,0,1,0,2011,1,13,13
6,masculino,36,solola,1,390,30,0,0,1,0,2011,1,8,8
9,masculino,0,baja verapaz,1,0,0,0,720,1,0,2014,0,16,0
